Name,Year,Genre,Budget,Duration,Rating,Language,Industry
Gafla,2006,Drama,1400000,127,7.3,Hindi,Bollywood
Tera Kya Hoga Johnny,2009,"Crime ,Drama ,Thriller",1400000,155,6.0,Hindi,Bollywood
Kehtaa Hai Dil Baar Baar,2002,"Comedy ,Drama ,Romance",1400000,119,4.7,Hindi,Bollywood
Jwalamukhi,2000,"Action ,Drama",1400000,135,4.3,Hindi,Bollywood
Chenna Kesava Reddy,2002,"Action ,Crime ,Drama ,Romance",1400000,143,5.9,Telugu,Tollywood
Shubhodristi,2005,Drama,1400000,137,7.6,Other Language,Other-wood
Athu Oru Kanaa Kaalam,2005,Romance,1400000,134,4.6,Tamil,Kollywood
Jimmy,2008,"Action ,Crime ,Drama ,Romance",1400000,140,1.5,Hindi,Bollywood
Kannu Pada Poguthaiya,2000,Family,1400000,155,4.0,Tamil,Kollywood
Kali Sankar,2007,Action,1400000,178,5.5,Other Language,Other-wood
Arindhum Ariyamalum,2005,"Comedy ,Crime ,Drama ,Family ,Romance",1400000,132,7.2,Tamil,Kollywood
The Ode,2008,Drama,1400000,140,7.9,English,Hollywood
En Purushan Kuzhanthai Mathiri,2001,Drama,1400000,146,5.7,Tamil,Kollywood
Sultaan,2000,"Action ,Drama",1400000,120,5.9,Hindi,Bollywood
Unnai Ninaithu,2002,Drama,28000,163,6.9,Tamil,Kollywood
Badal,2000,"Action ,Crime ,Drama",1400000,166,4.9,Hindi,Bollywood
Johnny,2003,"Action ,Drama",1400000,180,5.3,Telugu,Tollywood
Robin Hood: Prince of Thieves,2009,"Action ,Drama ,Thriller",1400000,142,5.7,Malayalam,Mollywood
Parattai Engira Azhagu Sundaram,2007,Action,1400000,160,2.5,Tamil,Kollywood
Khanna & Iyer,2007,Comedy,1400000,103,5.3,Hindi,Bollywood
Return to Rajapur,2006,"Drama ,Romance",2000000,140,6.1,English,Hollywood
Shubho Mahurat,2003,"Mystery ,Crime",1400000,150,7.6,Other Language,Other-wood
Ghaath,2000,"Crime ,Drama ,Thriller",1400000,140,4.9,Hindi,Bollywood
Ullasanga Utsahanga,2008,Romance,1400000,140,6.9,Telugu,Tollywood
Avunanna Kadanna,2005,Romance,1400000,140,5.6,Telugu,Tollywood
Joggers' Park,2003,"Comedy ,Romance",1400000,133,6.2,Hindi,Bollywood
Aata,2007,"Comedy ,Drama ,Romance",1400000,138,4.7,Telugu,Tollywood
Pyaasi Bhootni,2003,Horror,1400000,140,5.2,Hindi,Bollywood
Chintakayala Ravi,2008,"Comedy ,Drama ,Romance",1400000,150,5.5,Telugu,Tollywood
Shahji ki Advice,2006,Comedy,1400000,73,7.5,Hindi,Bollywood
Kuberan,2002,"Comedy ,Drama",1400000,140,5.4,Malayalam,Mollywood
Blue Oranges,2009,Mystery,1400000,114,6.5,Hindi,Bollywood
Vetri kodi kattu,2000,Comedy,1400000,140,7.1,Tamil,Kollywood
Andarivaadu,2005,"Action ,Comedy ,Drama",1400000,162,4.3,Telugu,Tollywood
Maampazhakkaalam,2004,"Comedy ,Drama",1400000,140,4.2,Malayalam,Mollywood
June R,2005,"Drama ,Family",1400000,99,5.0,Tamil,Kollywood
Khela,2008,"Comedy ,Drama",140000,97,7.1,Other Language,Other-wood
Alibaba,2002,"Adventure ,Animation",1400000,79,4.9,English,Hollywood
Supari,2003,"Crime ,Drama",1400000,142,4.4,Hindi,Bollywood
Humne Jeena Seekh Liya,2007,Drama,1400000,149,7.0,Hindi,Bollywood
Grahan,2001,"Crime ,Drama",1400000,110,5.1,Hindi,Bollywood
Tehzeeb,2003,Drama,1400000,143,6.0,Other Language,Other-wood
Janani,2006,"Drama ,Romance",1400000,124,4.6,Hindi,Bollywood
Chura Liyaa Hai Tumne,2003,"Mystery ,Action ,Drama ,Romance ,Thriller",980000,143,3.7,Hindi,Bollywood
Jaane Hoga Kya,2006,"Action ,Crime ,Thriller ,Western",1400000,155,2.8,Hindi,Bollywood
Go,2007,"Crime ,Drama ,Romance ,Thriller",700000,110,2.8,Hindi,Bollywood
Dashavatar,2008,"Animation ,Family",1400000,119,6.1,Hindi,Bollywood
Gaalipata,2008,Romance,840000,146,7.8,Kannada,Sandalwood
Kash... Aap Hamare Hote,2003,"Musical ,Family ,Romance",1400000,140,5.2,Hindi,Bollywood
Prajapathi,2006,"Action ,Thriller",1400000,140,3.8,Malayalam,Mollywood
2 Harihar Nagar,2009,"Comedy ,Thriller",1400000,140,6.6,Malayalam,Mollywood
Loudspeaker,2009,Drama,280000,162,7.4,Malayalam,Mollywood
Chellame,2004,"Action ,Romance ,Thriller",1400000,155,6.2,Tamil,Kollywood
Mumbai Se Aaya Mera Dost,2003,"Action ,Comedy ,Drama ,Romance",1400000,146,3.3,Hindi,Bollywood
Chinthamani Kolacase,2006,"Mystery ,Action ,Crime ,Thriller",1400000,140,6.7,Malayalam,Mollywood
Hogi Pyaar Ki Jeet,2002,Action,1400000,140,5.3,Hindi,Bollywood
Naran,2005,"Action ,Thriller",1400000,150,7.1,Malayalam,Mollywood
Tera Jadoo Chal Gayaa,2000,"Musical ,Romance",1400000,143,3.0,Hindi,Bollywood
Crazy Gopalan,2008,Comedy,1400000,140,4.9,Malayalam,Mollywood
Jayam Kondaan,2008,"Action ,Romance",1400000,145,6.2,Tamil,Kollywood
Hare Ram,2008,"Action ,Thriller",1400000,134,6.8,Telugu,Tollywood
Oru Kalluriyin Kathai,2005,Romance,1400000,140,5.3,Tamil,Kollywood
Paromitar Ek Din,2000,"Drama ,Family",70000,130,7.3,Other Language,Other-wood
Adavi Ramudu,2004,"Action ,Romance",1400000,140,4.0,Telugu,Tollywood
Kasi,2001,Drama,1400000,138,7.0,Tamil,Kollywood
Gayab,2004,"Drama ,Fantasy ,Thriller",1400000,138,4.2,Hindi,Bollywood
Chess,2006,"Action ,Comedy ,Crime ,Thriller",1400000,140,5.2,Malayalam,Mollywood
Kannum Kannum,2008,Drama,1400000,140,6.5,Tamil,Kollywood
Sheesha,2005,"Drama ,Romance ,Thriller",770000,140,3.5,Hindi,Bollywood
Mehndi Wale Hath,2006,Family,1400000,157,6.7,Other Language,Other-wood
Jai Veeru: Friends Forever,2009,"Action ,Adventure ,Crime ,Drama",1400000,160,3.5,Hindi,Bollywood
Ghatak,2006,"Musical ,Action ,Drama",1400000,135,7.6,Other Language,Other-wood
Jee Aayan Nu,2003,"Drama ,Romance",1400000,187,6.2,Other Language,Other-wood
Censor,2001,Drama,1400000,165,3.5,Hindi,Bollywood
Naa Autograph Sweet Memories,2004,"Drama ,Romance",1400000,148,7.2,Telugu,Tollywood
Calcutta News,2008,"Crime ,Drama ,Romance ,Thriller",1400000,140,6.3,Malayalam,Mollywood
Film Star,2005,Drama,1400000,145,5.3,Hindi,Bollywood
Khauff,2000,"Action ,Drama ,Thriller",1400000,124,4.5,Hindi,Bollywood
"Pahili Sher, Dusri Savvasher, Navara Pavsher",2006,Comedy,1400000,140,6.6,Other Language,Other-wood
Renigunta,2009,"Action ,Crime",1400000,151,6.6,Tamil,Kollywood
Mitr: My Friend,2002,Drama,1400000,104,6.8,English,Hollywood
Mixed Doubles,2006,"Comedy ,Drama",1400000,91,6.4,Hindi,Bollywood
Baaz: A Bird in Danger,2003,"Mystery ,Thriller",1400000,180,3.1,Hindi,Bollywood
Mukhbiir,2008,"Mystery ,Crime ,Drama ,Thriller",2800000,132,6.9,Hindi,Bollywood
Fruit & Nut,2009,"Comedy ,Crime ,Drama",1400000,90,3.0,Hindi,Bollywood
Pakalpooram,2002,"Horror ,Romance",1400000,159,5.4,Malayalam,Mollywood
Shararat,2002,"Comedy ,Drama ,Family ,Romance",1400000,155,4.6,Hindi,Bollywood
Samba,2004,Action,1400000,162,4.9,Telugu,Tollywood
Love in Nepal,2004,"Mystery ,Drama ,Romance ,Thriller",1400000,143,3.7,Hindi,Bollywood
Tulsi: Mathrudevobhava,2008,Drama,1400000,134,6.2,Hindi,Bollywood
Aanachandam,2006,Drama,1400000,140,4.9,Malayalam,Mollywood
Bidhatar Lekha,2007,Drama,1400000,150,6.9,Other Language,Other-wood
The Mystic Masseur,2001,"Comedy ,Drama",2500000,117,5.8,English,Hollywood
Chronic Bachelor,2003,"Comedy ,Drama",1400000,154,6.5,Malayalam,Mollywood
Dishyum,2006,"Action ,Drama ,Romance",1400000,133,5.3,Tamil,Kollywood
Son of Alladin,2003,"Adventure ,Animation ,Fantasy",1400000,140,3.0,English,Hollywood
Godavari,2006,"Drama ,Romance",980000,160,7.7,Telugu,Tollywood
Wrong Number,2003,"Mystery ,Thriller",1400000,121,4.0,Hindi,Bollywood
Shiva,2006,"Action ,Crime ,Drama",1400000,160,4.0,Hindi,Bollywood
Sankat City,2009,"Comedy ,Crime ,Drama ,Thriller",420000,120,6.2,Hindi,Bollywood
Ankahee,2006,"Biography ,Drama ,Romance ,Thriller",1400000,151,4.1,Hindi,Bollywood
Dushmani,2002,Action,14000,140,7.2,Hindi,Bollywood
Seema Sastry,2007,"Action ,Comedy",140000,136,6.3,Telugu,Tollywood
Pua Mora Jagata Jita,2002,Drama,1400000,171,5.6,Other Language,Other-wood
Kaalai,2008,Action,1400000,128,4.2,Tamil,Kollywood
Santosham,2002,"Drama ,Romance",1400000,150,7.1,Telugu,Tollywood
Janaki Weds Sriram,2003,Romance,1400000,140,5.9,Telugu,Tollywood
Hawas Ki Diwani,2002,Thriller,1400000,53,6.2,Hindi,Bollywood
Dhoop,2003,Drama,1400000,126,7.2,Hindi,Bollywood
Sarvam,2009,Thriller,1400000,143,5.5,Tamil,Kollywood
Achchamundu! Achchamundu!,2009,"Drama ,Thriller",1400000,135,6.1,Tamil,Kollywood
Frozen,2007,Drama,1400000,109,7.1,Hindi,Bollywood
Ee Pattanathil Bhootham,2009,Comedy,1400000,145,2.9,Malayalam,Mollywood
Devadoothan,2000,"Musical ,Mystery ,Drama ,Horror",1400000,158,7.4,Malayalam,Mollywood
Kadachit,2007,"Mystery ,Drama ,Thriller",1400000,127,8.0,Other Language,Other-wood
Unnai Kodu Ennai Tharuven,2000,Romance,1400000,140,4.6,Tamil,Kollywood
Kitakitalu,2006,Comedy,546000,150,5.8,Telugu,Tollywood
Parwana,2003,"Action ,Drama ,Romance",1400000,112,2.1,Hindi,Bollywood
Jahan Jaaeyega Hamen Paaeyega,2007,"Action ,Crime ,Drama ,Thriller",1400000,137,4.3,Hindi,Bollywood
Ottesi Chepthunna,2003,Romance,420000,150,6.3,Telugu,Tollywood
Ek Raat Shaitan Ke Saath,2004,Horror,1400000,140,2.0,Hindi,Bollywood
Mitti,2001,"Action ,Crime ,Thriller",1400000,155,6.0,Hindi,Bollywood
Maska,2009,"Action ,Comedy ,Drama ,Thriller",1400000,156,5.1,Telugu,Tollywood
Ittefaq,2001,"Action ,Comedy ,Drama ,Thriller",1400000,138,4.6,Hindi,Bollywood
Madhuram,2002,Romance,1400000,140,6.2,Malayalam,Mollywood
Swami,2007,Drama,1400000,140,7.0,Hindi,Bollywood
Itlu Sravani Subramanyam,2001,"Drama ,Romance",1400000,134,6.4,Telugu,Tollywood
Vetrivel Sakthivel,2006,Comedy,1400000,155,5.2,Tamil,Kollywood
Lakshmi Narasimha,2004,"Action ,Drama",1400000,171,6.5,Hindi,Bollywood
Nadaan Titliyaan,2002,Thriller,1400000,81,6.2,Hindi,Bollywood
Sundhara Travels,2002,Comedy,1400000,140,5.9,Tamil,Kollywood
Rasathanthram,2006,"Comedy ,Drama ,Family",1400000,140,6.5,Malayalam,Mollywood
Mrugaraaju,2001,"Action ,Adventure ,Thriller",2100000,147,4.3,Telugu,Tollywood
Neeku Nenu Naaku Nuvvu,2003,Drama,1400000,140,4.8,Telugu,Tollywood
Jugaad,2009,"Comedy ,Drama",1400000,140,5.2,Hindi,Bollywood
Valu,2008,Comedy,1400000,123,7.4,Other Language,Other-wood
"Karma, Confessions and Holi",2009,Drama,4000000,110,3.0,English,Hollywood
Premasallapam,2002,Drama,1400000,77,6.2,Malayalam,Mollywood
Meri Life Mein Uski Wife,2009,"Comedy ,Drama",1400000,140,5.4,Hindi,Bollywood
Life Is Beautiful,2000,"Comedy ,Drama",1400000,140,6.3,Malayalam,Mollywood
The Bong Connection,2006,Drama,1400000,131,6.7,English,Hollywood
Gudumba Shankar,2004,"Action ,Comedy ,Drama",1400000,176,5.7,Telugu,Tollywood
Teesri Aankh: The Hidden Camera,2006,"Action ,Crime ,Thriller",1400000,111,2.5,Hindi,Bollywood
Dhanalakshmi I Love You,2002,Comedy,1400000,140,5.9,Telugu,Tollywood
Aala,2002,Drama,1400000,71,6.2,Malayalam,Mollywood
Rendu,2006,Comedy,42000,153,4.9,Tamil,Kollywood
Nuvvu Nenu,2001,Romance,1400000,135,6.7,Telugu,Tollywood
Level Cross,2002,"Drama ,Romance",1400000,140,6.2,Malayalam,Mollywood
Kilichundan Mampazham,2003,"Comedy ,Romance",1400000,154,5.7,Malayalam,Mollywood
Pellam Oorelithe,2003,"Comedy ,Drama",1400000,149,6.8,Telugu,Tollywood
Dubai Seenu,2007,"Action ,Comedy",1400000,157,6.5,Telugu,Tollywood
Faryad moorcheha,2006,"Adventure ,Drama",1400000,85,6.0,Other Language,Other-wood
Sampangi,2001,Romance,1400000,150,6.5,Telugu,Tollywood
Parayan Marannathu...,2009,Drama,1400000,106,7.0,Malayalam,Mollywood
Hot Money,2006,Mystery,1400000,116,6.2,Hindi,Bollywood
Mayaavi,2005,"Comedy ,Drama",1400000,140,4.7,Tamil,Kollywood
Mounamelanoyi,2002,Romance,1400000,140,6.2,Telugu,Tollywood
Dilwale Dulhania Le Jayenge,1995,"Drama ,Romance",560000,189,8.1,Hindi,Bollywood
Kama Sutra: A Tale of Love,1996,"Crime ,Drama ,History ,Romance",3000000,117,6.0,English,Hollywood
Ramayana: The Legend of Prince Rama,1992,"Musical ,Action ,Adventure ,Animation ,Drama ,Fantasy ,Romance",1400000,170,8.7,English,Hollywood
Kuch Kuch Hota Hai,1998,"Musical ,Comedy ,Drama ,Romance",1400000,177,7.7,Hindi,Bollywood
Dil Se..,1998,"Drama ,Romance",1400000,163,7.6,Hindi,Bollywood
Andaz Apna Apna,1994,"Comedy ,Family ,Romance",1400000,160,8.2,Hindi,Bollywood
Satya,1998,"Action ,Crime ,Drama ,Thriller",1400000,170,8.2,Hindi,Bollywood
Sarfarosh,1999,"Action ,Drama",1400000,174,8.1,Hindi,Bollywood
Vaastav: The Reality,1999,"Action ,Crime ,Drama",1400000,145,8.0,Hindi,Bollywood
Thalapathi,1991,"Action ,Crime ,Drama",1400000,157,8.5,Tamil,Kollywood
Manichitrathazhu,1993,"Musical ,Mystery ,Comedy ,Horror ,Thriller",1400000,169,8.7,Malayalam,Mollywood
Kabhi Haan Kabhi Naa,1994,"Musical ,Comedy ,Drama ,Music",1400000,158,7.8,Hindi,Bollywood
Dil To Pagal Hai,1997,"Musical ,Comedy ,Drama ,Romance",1400000,179,7.0,Hindi,Bollywood
Hum Aapke Hain Koun...!,1994,"Musical ,Comedy ,Drama ,Romance",630000,206,7.5,Hindi,Bollywood
Baazigar,1993,"Musical ,Crime ,Drama ,Romance ,Thriller",560000,175,7.7,Hindi,Bollywood
Main Khiladi Tu Anari,1994,"Action ,Comedy ,Drama ,Romance",1400000,175,6.5,Hindi,Bollywood
Hum Saath-Saath Hain: We Stand United,1999,"Musical ,Drama ,Family",1400000,177,6.2,Hindi,Bollywood
Darr,1993,"Drama ,Romance ,Thriller",1400000,178,7.8,Hindi,Bollywood
Iruvar,1997,"Biography ,Drama",1400000,140,8.5,Tamil,Kollywood
Gunda,1998,"Action ,Comedy ,Crime ,Drama",1400000,129,7.3,Hindi,Bollywood
Hum Dil De Chuke Sanam,1999,"Musical ,Comedy ,Drama ,Romance",840000,188,7.5,Hindi,Bollywood
Indian,1996,"Action ,Drama ,Thriller",2520000,185,8.1,Tamil,Kollywood
Earth,1998,"Drama ,Romance ,War",1400000,110,7.7,Hindi,Bollywood
Thevar Magan,1992,Drama,1400000,145,8.8,Tamil,Kollywood
Coolie No. 1,1995,Comedy,1400000,143,6.2,Hindi,Bollywood
Sangharsh,1999,"Action ,Drama ,Thriller",1400000,127,6.8,Hindi,Bollywood
Bandit Queen,1994,"Biography ,Crime ,Drama",1400000,119,7.6,Hindi,Bollywood
Trimurti,1995,"Action ,Drama",1400000,187,4.8,Hindi,Bollywood
Raja Hindustani,1996,"Musical ,Action ,Comedy ,Drama ,Romance",1400000,165,6.1,Hindi,Bollywood
Sadak,1991,"Action ,Drama ,Romance ,Thriller",1400000,134,7.0,Hindi,Bollywood
1942: A Love Story,1994,"Musical ,Action ,Drama ,Romance",1400000,157,7.2,Hindi,Bollywood
Jo Jeeta Wohi Sikandar,1992,"Comedy ,Drama ,Romance ,Sport",1400000,174,8.2,Hindi,Bollywood
Pyaar To Hona Hi Tha,1998,"Comedy ,Drama ,Romance",1400000,156,6.7,Hindi,Bollywood
Karan Arjun,1995,"Action ,Comedy ,Fantasy ,Romance",1400000,175,6.8,Hindi,Bollywood
Chachi 420,1997,"Comedy ,Drama ,Family ,Romance",1400000,155,7.4,Hindi,Bollywood
Deewana,1992,"Musical ,Action ,Comedy ,Crime ,Romance",1400000,185,6.8,Hindi,Bollywood
Pardes,1997,"Musical ,Drama ,Romance",1400000,191,7.0,Hindi,Bollywood
Michael Madana Kama Rajan,1990,"Musical ,Comedy",1400000,162,8.5,Hindi,Bollywood
Rangeela,1995,"Musical ,Comedy ,Drama ,Romance",1400000,142,7.5,Hindi,Bollywood
Baazi,1995,"Action ,Crime ,Drama ,Thriller",1400000,183,6.6,Hindi,Bollywood
Gumrah,1993,"Action ,Crime ,Drama ,Thriller",1400000,149,6.3,Hindi,Bollywood
Roja,1992,"Drama ,Romance ,Thriller",1400000,137,8.2,Tamil,Kollywood
Barsaat,1995,"Action ,Romance",1400000,166,5.3,Hindi,Bollywood
Baasha,1995,"Action ,Crime ,Drama",1400000,145,8.2,Tamil,Kollywood
Vishwatma,1992,"Action ,Drama ,Thriller",1400000,174,6.5,Hindi,Bollywood
Ziddi,1997,"Action ,Drama",1400000,170,5.7,Hindi,Bollywood
Phir Teri Kahani Yaad Aayee,1993,"Drama ,Romance",1400000,105,6.1,Hindi,Bollywood
Dil Ka Kya Kasoor,1992,"Musical ,Romance",1400000,157,5.8,Hindi,Bollywood
Vishnu-Devaa,1991,"Action ,Crime ,Drama ,Romance",1400000,152,5.6,Hindi,Bollywood
Izzat Ki Roti,1993,Drama,1400000,140,5.1,Hindi,Bollywood
Pyaar Koi Khel Nahin,1999,"Drama ,Romance ,Thriller",1400000,165,3.3,Hindi,Bollywood
Aarzoo,1999,"Musical ,Action ,Drama ,Romance",1400000,175,5.4,Hindi,Bollywood
Tejasvini,1994,"Action ,Drama",1400000,169,6.7,Hindi,Bollywood
Arunachalam,1999,"Action ,Comedy ,Drama",1400000,165,7.4,Tamil,Kollywood
Suryavanshi,1992,"Fantasy ,Horror",1400000,161,4.5,Hindi,Bollywood
Mahanadi,1994,"Crime ,Drama",1400000,162,8.5,Tamil,Kollywood
Daud: Fun on the Run,1997,"Action ,Adventure ,Comedy ,Romance ,Thriller",1400000,180,5.9,Hindi,Bollywood
Shool,1999,"Action ,Crime ,Drama ,Thriller",1400000,138,7.7,Hindi,Bollywood
Yes Boss,1997,"Musical ,Comedy ,Drama ,Romance",1400000,163,6.8,Hindi,Bollywood
Pyaar Kiya To Darna Kya,1998,"Action ,Comedy ,Drama ,Romance",1400000,162,6.7,Hindi,Bollywood
Deewana Mastana,1997,"Comedy ,Romance",1400000,140,6.7,Hindi,Bollywood
Meera Ka Mohan,1992,Romance,1400000,152,6.6,Hindi,Bollywood
Preminche Manasu,1999,Drama,1400000,140,6.3,Telugu,Tollywood
Aashik Aawara,1993,Drama,1400000,140,5.3,Hindi,Bollywood
Khoon Ki Pyasi,1996,Horror,1400000,117,3.3,Hindi,Bollywood
Kala Pani,1996,"Action ,Drama ,History",1400000,178,8.4,Malayalam,Mollywood
Badnam,1990,"Action ,Drama ,Romance",1400000,139,5.7,Other Language,Other-wood
Judaai,1997,"Drama ,Romance",840000,167,6.1,Hindi,Bollywood
Anjali,1990,"Drama ,Family",1400000,150,8.2,Tamil,Kollywood
Pelli Sandadi,1996,"Musical ,Romance",1400000,140,7.4,Telugu,Tollywood
Raja Ki Ayegi Baraat,1997,"Drama ,Romance",1400000,158,3.8,Hindi,Bollywood
Swarg,1990,Drama,1400000,160,6.6,Hindi,Bollywood
Ajay,1996,"Action ,Drama ,Romance",1400000,146,3.7,Hindi,Bollywood
Devasuram,1993,"Action ,Drama ,Thriller",1400000,187,8.7,Malayalam,Mollywood
Sooryavansham,1999,"Action ,Drama",1400000,168,6.2,Hindi,Bollywood
Ram Jaane,1995,"Action ,Crime ,Drama ,Romance",1400000,122,5.4,Hindi,Bollywood
Maidan-E-Jung,1995,"Action ,Drama",1400000,155,4.5,Hindi,Bollywood
Janata Ki Adalat,1994,Musical,1400000,140,5.5,Hindi,Bollywood
Agantuk,1991,Drama,1400000,120,8.1,Other Language,Other-wood
Beta,1992,"Drama ,Romance",1400000,171,6.3,Hindi,Bollywood
Haqeeqat,1995,"Action ,Drama ,Romance",1400000,166,4.5,Hindi,Bollywood
Ghayal,1990,"Action ,Crime ,Drama ,Thriller",1400000,163,7.6,Hindi,Bollywood
Saathi,1991,"Action ,Romance",1400000,175,6.6,Hindi,Bollywood
Maachis,1996,"Action ,Crime ,Drama ,History ,Thriller",1400000,160,7.8,Hindi,Bollywood
Bombay,1995,"Musical ,Drama ,Romance",1400000,141,8.1,Tamil,Kollywood
Kamalar Banabas,1999,Romance,1400000,138,6.3,Other Language,Other-wood
Kali Aamar Maa,1999,Drama,1400000,149,6.3,Other Language,Other-wood
Raju Ban Gaya Gentleman,1992,"Musical ,Comedy ,Romance",1400000,152,6.8,Hindi,Bollywood
Ghulam,1998,"Action ,Crime ,Drama ,Thriller",1400000,162,7.3,Hindi,Bollywood
Andolan,1995,"Action ,Comedy ,Drama",1400000,165,5.2,Hindi,Bollywood
Ponnumani,1993,Drama,1400000,149,6.3,Tamil,Kollywood
Jab Pyaar Kisise Hota Hai,1998,"Comedy ,Drama ,Romance",1400000,154,5.8,Hindi,Bollywood
Lamhe,1991,"Musical ,Drama ,Romance",1400000,187,7.4,Hindi,Bollywood
Khilona Bana Khalnayak,1995,Horror,1400000,140,7.4,Hindi,Bollywood
Raja,1995,"Action ,Drama ,Romance",1400000,168,5.3,Hindi,Bollywood
Yevu Kaa Gharaat,1992,Comedy,1400000,140,6.1,Other Language,Other-wood
Vinashak - Destroyer,1998,"Action ,Crime ,Drama",1400000,159,5.2,Hindi,Bollywood
Rakshak,1996,"Action ,Thriller",1400000,164,4.7,Hindi,Bollywood
Mere Sajana Saath Nibhana,1992,"Musical ,Drama",1400000,141,6.4,Hindi,Bollywood
Mr. & Mrs. Khiladi,1997,"Comedy ,Drama ,Romance",1400000,133,6.4,Hindi,Bollywood
Judwaa,1997,"Action ,Comedy ,Drama ,Romance",1400000,138,6.0,Hindi,Bollywood
Khamoshi: The Musical,1996,"Musical ,Drama ,Romance",1400000,159,7.5,Hindi,Bollywood
Rang,1993,"Drama ,Romance",1400000,150,4.6,Hindi,Bollywood
Yeh Aag Kab Bujhegi,1991,Drama,1400000,140,6.0,Hindi,Bollywood
Fire,1996,"Drama ,Romance",1400000,108,7.2,English,Hollywood
Krantiveer,1994,"Action ,Crime ,Drama",1400000,159,7.4,Hindi,Bollywood
Police Aur Mujrim,1992,"Musical ,Action ,Romance",1400000,146,5.4,Hindi,Bollywood
Anari,1993,"Comedy ,Drama ,Romance",1400000,171,4.6,Hindi,Bollywood
Itihaas,1997,"Action ,Drama ,Romance",1400000,154,3.5,Hindi,Bollywood
Spadikam,1995,"Action ,Drama",1400000,150,8.6,Malayalam,Mollywood
Doodh Ka Karz,1990,"Action ,Drama ,Fantasy ,Thriller",1400000,168,5.1,Hindi,Bollywood
Nattamai,1994,"Action ,Drama",1540000,140,6.7,Tamil,Kollywood
Ankusham,1990,"Action ,Drama",1400000,139,7.8,Telugu,Tollywood
Thiruda Thiruda,1994,"Action ,Crime ,Drama",1400000,140,7.1,Tamil,Kollywood
Saugandh,1991,"Action ,Drama ,Romance",1400000,153,6.1,Hindi,Bollywood
Upendra,1999,"Drama ,Thriller",1400000,138,8.8,Kannada,Sandalwood
Aastha: In the Prison of Spring,1997,Drama,1400000,132,6.5,Hindi,Bollywood
Koyla,1997,"Musical ,Action ,Drama ,Romance ,Thriller",1400000,166,6.2,Hindi,Bollywood
Taal,1999,"Musical ,Romance",1400000,179,6.7,Hindi,Bollywood
Khal Nayak,1993,"Action ,Adventure ,Crime ,Drama ,Thriller",1400000,190,7.2,Hindi,Bollywood
Ek Doctor Ki Maut,1990,Drama,1400000,122,8.4,Hindi,Bollywood
Mohra,1994,"Action ,Drama ,Thriller",1400000,177,6.9,Hindi,Bollywood
Jai Maa Vaishno Devi,1994,Drama,1400000,140,8.1,Hindi,Bollywood
Dulhe Raja,1998,Comedy,1400000,143,6.6,Hindi,Bollywood
Waqt Hamara Hai,1993,"Action ,Comedy ,Crime ,Romance",1400000,148,5.9,Hindi,Bollywood
Aakhri Cheekh,1991,Horror,1400000,140,5.0,Hindi,Bollywood
Putuler Protisodh,1998,"Horror ,Thriller",1400000,117,7.4,Other Language,Other-wood
Junoon,1992,"Horror ,Thriller",1400000,123,5.7,Hindi,Bollywood
Deyyam,1996,Horror,1400000,86,6.4,Telugu,Tollywood
Laadla,1994,"Drama ,Family",1400000,169,5.8,Hindi,Bollywood
Duplicate,1998,"Action ,Comedy ,Crime ,Thriller",1400000,164,5.5,Hindi,Bollywood
Bandh Darwaza,1990,"Action ,Drama ,Horror ,Thriller",1400000,155,5.1,Hindi,Bollywood
Zaalim,1994,"Action ,Drama",1400000,131,5.1,Hindi,Bollywood
Mahakaal,1994,"Horror ,Music",1400000,132,4.3,Hindi,Bollywood
Sabse Bada Khiladi,1995,"Action ,Crime ,Thriller",1400000,162,6.0,Hindi,Bollywood
Baali Umar Ko Salaam,1994,"Action ,Comedy ,Drama ,Romance",1400000,140,4.7,Hindi,Bollywood
Papi Gudia,1996,"Horror ,Thriller",1400000,130,1.9,Hindi,Bollywood
Hum Hain Rahi Pyar Ke,1993,"Comedy ,Drama ,Family ,Romance",1400000,163,7.4,Hindi,Bollywood
Zakhm,1998,Drama,1400000,125,7.9,Hindi,Bollywood
Sanam Bewafa,1991,"Drama ,Romance",1400000,160,5.4,Hindi,Bollywood
Sandesham,1991,"Comedy ,Drama",1400000,138,9.0,Malayalam,Mollywood
Kadhal Mannan,1998,"Drama ,Romance",1400000,135,7.1,Tamil,Kollywood
Imtihaan,1994,"Action ,Drama ,Romance",1400000,152,5.2,Hindi,Bollywood
Zamane Se Kya Darna,1994,"Action ,Drama ,Romance",1400000,172,5.7,Hindi,Bollywood
Ek Hi Raasta,1993,"Action ,Thriller",1400000,130,3.5,Hindi,Bollywood
Hum,1991,"Action ,Crime ,Drama ,Family",1400000,184,6.8,Hindi,Bollywood
Prahaar: The Final Attack,1991,"Action ,Crime ,Drama ,Thriller",1400000,166,8.0,Hindi,Bollywood
Aadmi Khilona Hai,1993,"Drama ,Romance",1400000,158,5.1,Hindi,Bollywood
Balwaan,1992,"Action ,Adventure",1400000,142,4.3,Hindi,Bollywood
Kanoon,1994,"Action ,Drama",1400000,104,3.1,Hindi,Bollywood
Masoom,1996,Action,1400000,130,5.9,Hindi,Bollywood
English Babu Desi Mem,1996,"Musical ,Comedy ,Drama ,Romance",1400000,170,4.7,Hindi,Bollywood
Mann,1999,"Drama ,Romance",1400000,160,6.2,Hindi,Bollywood
Om,1995,"Action ,Crime ,Drama ,Romance",1400000,150,8.9,Kannada,Sandalwood
